path;characteristics
images/post/POST_F242619_23_21_L.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242701_23_21_L.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242592_23_21_R.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242620_23_21_L.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242691_23_21_R.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242670_23_21_L.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242622_23_21_R.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242707_23_21_L.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242626_23_21_R.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
images/post/POST_F242618_23_21_R.jpg;[0.18199411034584045, 0.006112324073910713, 0.11973363906145096, -0.004085496533662081, 0.04266252741217613, -0.06344428658485413, -0.008821569383144379, 0.11108050495386124, 3.834280505543575e-05, -0.13648100197315216, -0.026081280782818794, -0.1432201862335205, 0.10990002751350403, 0.06450963765382767, 0.08270996809005737, -0.0697079598903656, -0.014872356317937374, 0.028172526508569717, -0.030984068289399147, -0.06934048980474472, 0.053939033299684525, -0.09736311435699463, 0.00732816755771637, 0.0663786232471466, -0.03486950695514679, 0.14760714769363403, 0.023097800090909004, 0.11603610962629318, 0.03524574637413025, -0.007449905388057232, 0.05697332322597504, -0.04982129484415054, -0.1337391436100006, 0.056009888648986816, -0.017960334196686745, 0.10818792879581451, 0.03370271250605583, 0.09989771246910095, 0.07933373749256134, 0.03272845223546028, 0.07257377356290817, 0.01891717128455639, 0.09800327569246292, -0.08220885694026947, 0.1527329832315445, -0.05792748183012009, 0.036496520042419434, 0.03744528070092201, 0.06633778661489487, -0.09097161144018173, 0.054924000054597855, -0.15688157081604004, 0.03246444836258888, 0.1246940940618515, 0.06235552579164505, -0.0002633412950672209, 0.08336302638053894, 0.06287659704685211, 0.009958026930689812, 0.1081201434135437, -0.06037415564060211, -0.16532494127750397, -0.04741277918219566, -0.048654623329639435, 0.15132100880146027, -0.06834584474563599, -0.1239609643816948, -0.1336180716753006, 0.08444701135158539, -0.06275761872529984, 0.028620991855859756, -0.09602948278188705, 0.07761441916227341, -0.04400298371911049, -0.06829410791397095, -0.06577973812818527, 0.04615069553256035, 0.11884189397096634, -0.07795838266611099, -0.09320177882909775, 0.0662282407283783, 0.16635337471961975, -0.02370072714984417, 0.07046876847743988, 0.007567000109702349, 0.007839479483664036, 0.025867683812975883, -0.10287003219127655, -0.019248435273766518, 0.005372156389057636, 0.0990675687789917, 0.06401094049215317, 0.03747405484318733, 0.20298099517822266, 0.04655418172478676, 0.04140966385602951, -0.1827559471130371, 0.06066267937421799, 0.1036582663655281, -0.005812535528093576, 0.03873610123991966, 0.09297928214073181, -0.17889562249183655, 0.12413841485977173, -0.01792001537978649, -0.0007641228148713708, 0.07624056190252304, -0.06980761885643005, -0.11000367999076843, -0.06893226504325867, -0.17812573909759521, -0.16757312417030334, -0.022207625210285187, -0.14740240573883057, 0.024552185088396072, 0.0807603970170021, -0.13240163028240204, 0.0006667989073321223, -0.11955080181360245, 0.007512168027460575, 0.19470195472240448, 0.04349755495786667, -0.011398629285395145, -0.07306340336799622, -0.10122966766357422, -0.059334538877010345, 0.13806265592575073, -0.06896139681339264]
